<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.09.20	21:20:00	73179.49	73179.49	73086.42	73135.24	30	0	2472
2025.09.20	21:21:00	73143.44	73182.56	73080.28	73182.56	30	0	2472
2025.09.20	21:22:00	73207.13	73235.69	73100.26	73183.73	30	0	2472
2025.09.20	21:23:00	73173.88	73221.57	73142.29	73210.03	30	0	2472
2025.09.20	21:24:00	73214.52	73254.35	73094.98	73094.98	30	0	2472
2025.09.20	21:25:00	73075.62	73125.71	73071.88	73125.71	30	0	2472
2025.09.20	21:26:00	73095.62	73130.08	73067.55	73075.03	30	0	2472
2025.09.20	21:27:00	73075.76	73091.02	73017.24	73048.04	30	0	2472
2025.09.20	21:28:00	73064.75	73110.28	73034.62	73034.62	30	0	2472
2025.09.20	21:29:00	73050.06	73220.32	73050.06	73215.21	30	0	2472
2025.09.20	21:30:00	73211.89	73363.23	73189.41	73361.05	30	0	2472
2025.09.20	21:31:00	73364.13	73484.10	73359.86	73478.20	30	0	2472
2025.09.20	21:32:00	73462.70	73600.96	73457.68	73591.76	30	0	2472
2025.09.20	21:33:00	73606.67	73675.14	73589.61	73614.26	30	0	2472
2025.09.20	21:34:00	73637.55	73637.55	73447.07	73472.03	30	0	2472
2025.09.20	21:35:00	73462.48	73552.20	73462.48	73545.75	30	0	2472
2025.09.20	21:36:00	73586.19	73640.96	73542.42	73552.20	30	0	2472
2025.09.20	21:37:00	73534.56	73554.93	73462.18	73498.51	30	0	2472
2025.09.20	21:38:00	73483.23	73530.58	73428.25	73428.25	30	0	2472
2025.09.20	21:39:00	73418.98	73593.37	73418.98	73593.37	30	0	2472
2025.09.20	21:40:00	73588.10	73657.39	73580.75	73615.94	30	0	2472
2025.09.20	21:41:00	73610.02	73621.73	73509.26	73514.33	30	0	2472
2025.09.20	21:42:00	73523.44	73523.44	73435.36	73448.07	30	0	2472
2025.09.20	21:43:00	73456.18	73461.80	73378.05	73394.55	30	0	2472
2025.09.20	21:44:00	73383.50	73483.41	73369.15	73369.15	30	0	2472
2025.09.20	21:45:00	73350.14	73350.14	73176.27	73215.48	30	0	2472
2025.09.20	21:46:00	73219.60	73219.68	73142.13	73199.49	30	0	2472
2025.09.20	21:47:00	73188.07	73258.54	73156.80	73245.10	30	0	2472
2025.09.20	21:48:00	73234.41	73340.46	73234.41	73261.22	30	0	2472
2025.09.20	21:49:00	73280.68	73396.97	73280.68	73390.79	30	0	2472
2025.09.20	21:50:00	73395.10	73469.45	73395.10	73455.62	30	0	2472
2025.09.20	21:51:00	73449.34	73521.71	73417.50	73504.91	30	0	2472
2025.09.20	21:52:00	73497.88	73497.88	73366.66	73366.66	30	0	2472
2025.09.20	21:53:00	73376.01	73379.05	73305.89	73347.00	30	0	2472
2025.09.20	21:54:00	73344.62	73374.41	73264.25	73307.03	30	0	2472
2025.09.20	21:55:00	73279.14	73283.25	73207.90	73276.03	30	0	2472
2025.09.20	21:56:00	73271.25	73376.47	73267.91	73352.36	30	0	2472
2025.09.20	21:57:00	73351.57	73509.09	73320.68	73485.84	30	0	2472
2025.09.20	21:58:00	73479.84	73657.87	73479.84	73657.87	30	0	2472
2025.09.20	21:59:00	73645.64	73675.07	73501.73	73502.91	30	0	2472
2025.09.20	22:00:00	73506.61	73575.85	73486.50	73495.82	30	0	2472
2025.09.20	22:01:00	73463.17	73547.72	73463.17	73546.28	30	0	2472
2025.09.20	22:02:00	73537.82	73625.09	73524.54	73595.76	30	0	2472
2025.09.20	22:03:00	73588.58	73639.75	73550.06	73588.16	30	0	2472
2025.09.20	22:04:00	73585.77	73613.70	73536.15	73537.39	30	0	2472
2025.09.20	22:05:00	73549.88	73580.54	73467.09	73580.54	30	0	2472
2025.09.20	22:06:00	73563.16	73592.58	73539.67	73568.78	30	0	2472
2025.09.20	22:07:00	73572.24	73572.24	73467.47	73513.23	30	0	2472
2025.09.20	22:08:00	73510.03	73558.51	73499.45	73506.99	30	0	2472
2025.09.20	22:09:00	73500.42	73596.99	73476.96	73484.03	30	0	2472
2025.09.20	22:10:00	73489.35	73500.23	73432.66	73460.54	30	0	2472
2025.09.20	22:11:00	73444.13	73491.23	73390.70	73410.29	30	0	2472
2025.09.20	22:12:00	73408.70	73442.09	73348.02	73378.73	30	0	2472
2025.09.20	22:13:00	73384.20	73407.26	73359.96	73383.27	30	0	2472
2025.09.20	22:14:00	73394.16	73411.95	73269.21	73269.73	30	0	2472
2025.09.20	22:15:00	73261.64	73338.66	73261.64	73310.73	30	0	2472
2025.09.20	22:16:00	73323.04	73459.55	73323.04	73454.76	30	0	2472
2025.09.20	22:17:00	73441.87	73441.87	73343.00	73349.29	30	0	2472
2025.09.20	22:18:00	73324.46	73324.46	73146.12	73146.12	30	0	2472
2025.09.20	22:19:00	73157.83	73173.87	73122.84	73164.57	30	0	2472
2025.09.20	22:20:00	73159.92	73175.74	73109.13	73161.09	30	0	2472
2025.09.20	22:21:00	73143.06	73214.15	73120.77	73201.17	30	0	2472
2025.09.20	22:22:00	73205.87	73285.13	73205.87	73285.13	30	0	2472
2025.09.20	22:23:00	73293.50	73369.08	73279.03	73330.97	30	0	2472
2025.09.20	22:24:00	73318.89	73342.51	73232.82	73259.84	30	0	2472
2025.09.20	22:25:00	73272.57	73278.51	73171.40	73218.21	30	0	2472
2025.09.20	22:26:00	73209.93	73304.60	73174.52	73265.28	30	0	2472
2025.09.20	22:27:00	73280.36	73356.50	73273.46	73284.37	30	0	2472
2025.09.20	22:28:00	73301.94	73301.94	73185.19	73185.19	30	0	2472
2025.09.20	22:29:00	73173.32	73185.33	73027.56	73040.13	30	0	2472
2025.09.20	22:30:00	73034.27	73116.68	73011.37	73083.45	30	0	2472
2025.09.20	22:31:00	73085.18	73151.92	73036.43	73036.43	30	0	2472
2025.09.20	22:32:00	73039.85	73109.99	72985.19	73051.83	30	0	2472
2025.09.20	22:33:00	73059.76	73104.53	73032.43	73104.53	30	0	2472
2025.09.20	22:34:00	73107.55	73188.94	73106.53	73164.11	30	0	2472
2025.09.20	22:35:00	73151.84	73179.20	73134.31	73162.47	30	0	2472
2025.09.20	22:36:00	73173.20	73225.60	73155.25	73225.60	30	0	2472
2025.09.20	22:37:00	73221.28	73278.29	73182.08	73253.76	30	0	2472
2025.09.20	22:38:00	73266.47	73318.48	73240.32	73246.42	30	0	2472
2025.09.20	22:39:00	73248.28	73291.12	73214.79	73241.91	30	0	2472
2025.09.20	22:40:00	73253.56	73293.20	73200.03	73235.53	30	0	2472
2025.09.20	22:41:00	73209.36	73318.47	73209.04	73282.58	30	0	2472
2025.09.20	22:42:00	73304.33	73355.38	73279.04	73327.02	30	0	2472
2025.09.20	22:43:00	73292.13	73358.97	73235.64	73345.44	30	0	2472
2025.09.20	22:44:00	73339.30	73364.27	73244.45	73244.45	30	0	2472
2025.09.20	22:45:00	73267.30	73361.42	73246.01	73319.96	30	0	2472
2025.09.20	22:46:00	73292.89	73292.89	73205.54	73218.93	30	0	2472
2025.09.20	22:47:00	73227.32	73299.75	73227.32	73242.51	30	0	2472
2025.09.20	22:48:00	73235.54	73246.82	73172.82	73189.34	30	0	2472
2025.09.20	22:49:00	73155.46	73174.92	73127.75	73153.50	30	0	2472
2025.09.20	22:50:00	73161.92	73187.47	73109.20	73167.92	30	0	2472
2025.09.20	22:51:00	73170.88	73254.90	73170.88	73218.01	30	0	2472
2025.09.20	22:52:00	73191.43	73200.39	73103.19	73118.22	30	0	2472
2025.09.20	22:53:00	73119.69	73119.69	73028.08	73094.85	30	0	2472
2025.09.20	22:54:00	73099.89	73203.02	73099.89	73129.46	30	0	2472
2025.09.20	22:55:00	73128.19	73217.20	73126.27	73167.99	30	0	2472
2025.09.20	22:56:00	73151.42	73194.75	73101.79	73101.79	30	0	2472
2025.09.20	22:57:00	73140.34	73207.38	73094.44	73165.51	30	0	2472
2025.09.20	22:58:00	73190.47	73259.81	73159.70	73240.33	30	0	2472
2025.09.20	22:59:00	73242.39	73265.86	73150.37	73152.90	30	0	2472
2025.09.20	23:00:00	73162.32	73261.48	73157.03	73229.21	30	0	2472
2025.09.20	23:01:00	73245.29	73387.37	73224.24	73387.37	30	0	2472
2025.09.20	23:02:00	73386.31	73386.31	73313.43	73313.43	30	0	2472
2025.09.20	23:03:00	73307.09	73307.09	73182.35	73191.74	30	0	2472
2025.09.20	23:04:00	73183.83	73183.83	73107.57	73107.57	30	0	2472
2025.09.20	23:05:00	73077.86	73094.46	72997.47	73028.45	30	0	2472
2025.09.20	23:06:00	73048.48	73195.62	73035.40	73192.82	30	0	2472
2025.09.20	23:07:00	73190.36	73233.85	73178.90	73219.62	30	0	2472
2025.09.20	23:08:00	73213.40	73304.43	73184.65	73296.80	30	0	2472
2025.09.20	23:09:00	73325.73	73446.37	73302.12	73446.37	30	0	2472
2025.09.20	23:10:00	73436.27	73497.61	73426.56	73486.69	30	0	2472
2025.09.20	23:11:00	73488.18	73488.18	73417.65	73428.33	30	0	2472
2025.09.20	23:12:00	73433.24	73527.66	73405.21	73449.99	30	0	2472
2025.09.20	23:13:00	73442.75	73543.62	73442.75	73505.68	30	0	2472
2025.09.20	23:14:00	73510.68	73525.41	73429.40	73450.27	30	0	2472
2025.09.20	23:15:00	73460.91	73521.83	73343.94	73355.02	30	0	2472
2025.09.20	23:16:00	73356.84	73445.16	73356.84	73386.93	30	0	2472
2025.09.20	23:17:00	73411.71	73414.36	73333.17	73409.87	30	0	2472
2025.09.20	23:18:00	73407.03	73504.98	73385.48	73473.53	30	0	2472
2025.09.20	23:19:00	73482.70	73527.41	73456.06	73510.03	30	0	2472
2025.09.20	23:20:00	73518.89	73621.70	73518.89	73580.47	30	0	2472
2025.09.20	23:21:00	73596.76	73641.30	73550.78	73641.30	30	0	2472
2025.09.20	23:22:00	73615.15	73725.55	73615.15	73694.32	30	0	2472
2025.09.20	23:23:00	73691.96	73737.17	73652.52	73686.79	30	0	2472
2025.09.20	23:24:00	73697.84	73718.10	73644.13	73649.26	30	0	2472
2025.09.20	23:25:00	73651.34	73768.12	73651.34	73674.53	30	0	2472
2025.09.20	23:26:00	73664.67	73756.14	73661.15	73736.44	30	0	2472
2025.09.20	23:27:00	73763.66	73843.25	73763.66	73836.23	30	0	2472
2025.09.20	23:28:00	73799.21	73832.46	73695.10	73695.10	30	0	2472
2025.09.20	23:29:00	73688.61	73713.02	73587.45	73611.14	30	0	2472
2025.09.20	23:30:00	73600.44	73679.60	73577.63	73613.51	30	0	2472
2025.09.20	23:31:00	73612.13	73745.30	73612.13	73732.45	30	0	2472
2025.09.20	23:32:00	73741.31	73771.39	73723.12	73761.15	30	0	2472
2025.09.20	23:33:00	73774.87	73802.23	73700.55	73802.23	30	0	2472
2025.09.20	23:34:00	73800.07	73861.42	73800.07	73841.41	30	0	2472
2025.09.20	23:35:00	73835.65	73862.08	73784.86	73849.61	30	0	2472
2025.09.20	23:36:00	73843.24	73883.57	73838.65	73838.65	30	0	2472
2025.09.20	23:37:00	73845.47	73977.91	73834.35	73977.91	30	0	2472
2025.09.20	23:38:00	73966.32	73977.78	73855.40	73855.40	30	0	2472
2025.09.20	23:39:00	73845.29	73845.29	73792.35	73835.38	30	0	2472
2025.09.20	23:40:00	73820.98	73847.37	73725.99	73730.72	30	0	2472
2025.09.20	23:41:00	73715.25	73748.18	73653.75	73653.75	30	0	2472
2025.09.20	23:42:00	73662.48	73689.71	73625.63	73627.87	30	0	2472
2025.09.20	23:43:00	73613.02	73699.51	73558.57	73699.51	30	0	2472
2025.09.20	23:44:00	73668.50	73734.79	73631.47	73698.24	30	0	2472
2025.09.20	23:45:00	73714.00	73831.15	73705.75	73812.44	30	0	2472
2025.09.20	23:46:00	73811.97	73867.41	73766.16	73867.41	30	0	2472
2025.09.20	23:47:00	73881.60	73925.69	73828.04	73905.23	30	0	2472
2025.09.20	23:48:00	73892.43	73898.10	73816.75	73867.83	30	0	2472
2025.09.20	23:49:00	73888.56	73901.06	73809.82	73832.77	30	0	2472
2025.09.20	23:50:00	73821.93	73910.80	73782.78	73857.89	30	0	2472
2025.09.20	23:51:00	73849.42	73892.64	73768.20	73768.42	30	0	2472
2025.09.20	23:52:00	73749.25	73839.94	73746.20	73779.74	30	0	2472
2025.09.20	23:53:00	73781.77	73850.73	73722.71	73850.73	30	0	2472
2025.09.20	23:54:00	73861.91	73920.47	73842.15	73865.88	30	0	2472
2025.09.20	23:55:00	73877.38	73949.42	73877.38	73921.00	30	0	2472
2025.09.20	23:56:00	73936.64	73968.54	73894.50	73956.56	30	0	2472
2025.09.20	23:57:00	73960.18	74016.99	73916.20	73929.67	30	0	2472
2025.09.20	23:58:00	73920.88	74012.87	73870.36	74003.04	30	0	2472
2025.09.20	23:59:00	73988.55	74021.47	73915.83	73964.83	30	0	2472
2025.09.21	00:00:00	73978.38	73996.02	73916.39	73937.59	30	0	2472
2025.09.21	00:01:00	73921.18	73943.54	73805.68	73805.68	30	0	2472
2025.09.21	00:02:00	73810.41	73888.41	73789.60	73792.47	30	0	2472
2025.09.21	00:03:00	73796.50	73903.13	73796.50	73852.28	30	0	2472
2025.09.21	00:04:00	73836.01	73836.01	73774.17	73810.10	30	0	2472
2025.09.21	00:05:00	73801.84	73874.43	73799.23	73799.23	30	0	2472
2025.09.21	00:06:00	73812.26	73829.07	73742.42	73742.42	29	0	2472
2025.09.21	00:07:00	73732.52	73733.09	73647.48	73670.52	30	0	2472
2025.09.21	00:08:00	73676.96	73755.87	73606.28	73629.76	30	0	2472
2025.09.21	00:09:00	73629.57	73631.08	73479.52	73479.52	30	0	2472
2025.09.21	00:10:00	73479.05	73508.86	73443.86	73472.97	30	0	2472
2025.09.21	00:11:00	73471.65	73513.55	73425.92	73510.77	30	0	2472
2025.09.21	00:12:00	73511.54	73535.35	73478.23	73500.36	30	0	2472
2025.09.21	00:13:00	73503.01	73536.15	73472.74	73527.62	30	0	2472
2025.09.21	00:14:00	73535.21	73544.54	73439.01	73448.10	30	0	2472
2025.09.21	00:15:00	73450.00	73535.95	73414.28	73510.76	30	0	2472
2025.09.21	00:16:00	73499.27	73535.18	73364.32	73364.32	30	0	2472
2025.09.21	00:17:00	73388.09	73421.37	73320.80	73334.42	30	0	2472
2025.09.21	00:18:00	73315.89	73329.39	73262.59	73325.55	30	0	2472
2025.09.21	00:19:00	73330.73	73330.73	73186.37	73237.04	30	0	2472
2025.09.21	00:20:00	73253.59	73297.85	73245.48	73275.67	30	0	2472
2025.09.21	00:21:00	73290.41	73314.33	73227.41	73251.41	30	0	2472
2025.09.21	00:22:00	73264.86	73279.53	73218.97	73232.61	30	0	2472
2025.09.21	00:23:00	73232.24	73286.43	73189.14	73189.14	30	0	2472
2025.09.21	00:24:00	73189.02	73207.27	73128.02	73148.70	30	0	2472
2025.09.21	00:25:00	73150.48	73168.60	73100.57	73115.15	30	0	2472
2025.09.21	00:26:00	73105.47	73233.41	73105.47	73231.64	30	0	2472
2025.09.21	00:27:00	73226.23	73226.23	73120.36	73148.63	30	0	2472
2025.09.21	00:28:00	73164.88	73168.13	73089.26	73099.92	30	0	2472
2025.09.21	00:29:00	73113.09	73113.09	73006.37	73075.98	30	0	2472
2025.09.21	00:30:00	73060.56	73071.33	72990.99	73041.15	30	0	2472
2025.09.21	00:31:00	73045.26	73083.76	73010.73	73074.04	30	0	2472
2025.09.21	00:32:00	73074.43	73187.85	73059.85	73158.29	30	0	2472
2025.09.21	00:33:00	73159.17	73182.91	73106.07	73110.05	30	0	2472
2025.09.21	00:34:00	73091.56	73091.56	72927.37	72948.64	30	0	2472
2025.09.21	00:35:00	72952.54	72972.14	72838.42	72867.15	30	0	2472
2025.09.21	00:36:00	72838.97	72838.97	72713.55	72725.01	30	0	2472
2025.09.21	00:37:00	72724.74	72764.75	72686.03	72763.57	30	0	2472
2025.09.21	00:38:00	72780.58	72875.74	72780.58	72833.67	30	0	2472
2025.09.21	00:39:00	72836.37	72898.40	72822.71	72891.24	30	0	2472
2025.09.21	00:40:00	72889.47	73025.59	72889.47	72978.07	30	0	2472
2025.09.21	00:41:00	72971.02	72982.94	72900.12	72957.66	30	0	2472
2025.09.21	00:42:00	72942.83	72959.06	72850.56	72868.71	30	0	2472
2025.09.21	00:43:00	72866.07	72897.75	72722.46	72727.79	30	0	2472
2025.09.21	00:44:00	72705.82	72768.14	72669.99	72736.37	30	0	2472
2025.09.21	00:45:00	72723.19	72867.43	72723.19	72861.89	30	0	2472
2025.09.21	00:46:00	72866.40	72880.75	72827.08	72855.25	30	0	2472
2025.09.21	00:47:00	72867.09	72932.78	72842.08	72846.66	30	0	2472
2025.09.21	00:48:00	72844.15	72844.15	72754.10	72790.20	30	0	2472
2025.09.21	00:49:00	72796.57	72824.61	72699.05	72699.05	30	0	2472
2025.09.21	00:50:00	72692.20	72747.98	72672.20	72672.20	30	0	2472
2025.09.21	00:51:00	72672.83	72672.83	72625.70	72662.34	30	0	2472
2025.09.21	00:52:00	72651.18	72692.50	72589.70	72628.93	30	0	2472
2025.09.21	00:53:00	72626.14	72626.14	72500.33	72504.61	30	0	2472
2025.09.21	00:54:00	72534.71	72635.29	72514.75	72635.29	30	0	2472
2025.09.21	00:55:00	72650.59	72711.45	72621.23	72674.58	30	0	2472
2025.09.21	00:56:00	72672.09	72707.03	72574.77	72578.92	30	0	2472
2025.09.21	00:57:00	72582.89	72626.77	72570.29	72595.49	30	0	2472
2025.09.21	00:58:00	72591.80	72614.59	72433.71	72433.71	30	0	2472
2025.09.21	00:59:00	72454.29	72526.58	72422.95	72502.96	30	0	2472
2025.09.21	01:00:00	72500.94	72549.40	72418.84	72418.84	30	0	2472
2025.09.21	01:01:00	72423.62	72498.83	72401.31	72401.31	30	0	2472
2025.09.21	01:02:00	72415.50	72415.50	72359.93	72376.82	30	0	2472
2025.09.21	01:03:00	72356.59	72417.22	72328.26	72381.33	30	0	2472
2025.09.21	01:04:00	72358.97	72438.77	72343.71	72399.95	30	0	2472
2025.09.21	01:05:00	72412.38	72459.78	72364.15	72459.78	30	0	2472
2025.09.21	01:06:00	72464.60	72556.05	72457.64	72526.22	30	0	2472
2025.09.21	01:07:00	72534.65	72601.01	72517.08	72588.09	30	0	2472
2025.09.21	01:08:00	72578.93	72581.82	72529.79	72529.79	30	0	2472
2025.09.21	01:09:00	72549.51	72769.11	72544.63	72769.11	30	0	2472
2025.09.21	01:10:00	72772.52	72787.70	72665.65	72744.00	30	0	2472
2025.09.21	01:11:00	72740.43	72759.98	72674.36	72691.36	30	0	2472
2025.09.21	01:12:00	72703.04	72730.90	72661.81	72661.81	29	0	2472
2025.09.21	01:13:00	72694.99	72694.99	72610.32	72613.61	30	0	2472
2025.09.21	01:14:00	72620.69	72628.97	72513.43	72570.22	30	0	2472
2025.09.21	01:15:00	72567.90	72577.03	72474.74	72487.35	30	0	2472
2025.09.21	01:16:00	72485.01	72511.97	72449.66	72483.79	29	0	2472
2025.09.21	01:17:00	72451.59	72480.38	72410.26	72459.09	30	0	2472
2025.09.21	01:18:00	72461.17	72513.38	72436.71	72483.86	30	0	2472
2025.09.21	01:19:00	72477.20	72477.20	72339.87	72376.53	30	0	2472
2025.09.21	01:20:00	72387.69	72463.33	72386.08	72412.13	30	0	2472
2025.09.21	01:21:00	72422.34	72516.82	72422.34	72495.85	30	0	2472
2025.09.21	01:22:00	72496.53	72583.58	72496.53	72583.58	30	0	2472
2025.09.21	01:23:00	72607.79	72700.47	72607.79	72633.27	20	0	2472
2025.09.21	01:24:00	72618.33	72629.18	72596.31	72612.82	10	0	2472
2025.09.21	01:25:00	72612.57	72764.67	72580.53	72750.92	30	0	2472
2025.09.21	01:26:00	72764.12	72848.71	72740.08	72799.08	30	0	2472
2025.09.21	01:27:00	72807.04	72823.45	72764.24	72777.88	30	0	2472
2025.09.21	01:28:00	72769.10	72872.78	72769.10	72799.51	30	0	2472
2025.09.21	01:29:00	72828.94	72854.78	72777.64	72829.61	30	0	2472
2025.09.21	01:30:00	72827.51	72863.54	72776.08	72863.54	30	0	2472
2025.09.21	01:31:00	72829.27	72870.93	72789.66	72807.06	30	0	2472
2025.09.21	01:32:00	72783.88	72797.45	72749.73	72793.47	30	0	2472
2025.09.21	01:33:00	72781.70	72828.35	72698.10	72722.69	30	0	2472
2025.09.21	01:34:00	72714.87	72743.19	72647.28	72686.54	30	0	2472
2025.09.21	01:35:00	72661.57	72726.82	72649.99	72665.61	30	0	2472
2025.09.21	01:36:00	72666.51	72804.27	72666.24	72804.27	30	0	2472
2025.09.21	01:37:00	72807.81	72946.55	72791.81	72904.63	30	0	2472
2025.09.21	01:38:00	72885.45	72967.79	72877.05	72954.15	30	0	2472
2025.09.21	01:39:00	72942.35	72946.83	72776.78	72777.87	30	0	2472
2025.09.21	01:40:00	72774.65	72826.68	72738.94	72771.12	30	0	2472
2025.09.21	01:41:00	72758.57	72790.25	72718.42	72738.37	30	0	2472
2025.09.21	01:42:00	72772.38	72803.46	72708.13	72803.46	30	0	2472
2025.09.21	01:43:00	72791.86	72873.60	72746.02	72873.60	30	0	2472
2025.09.21	01:44:00	72885.36	72960.28	72856.49	72960.28	30	0	2472
2025.09.21	01:45:00	72956.64	73069.74	72946.71	73058.91	30	0	2472
2025.09.21	01:46:00	73039.97	73196.98	73039.97	73183.07	30	0	2472
2025.09.21	01:47:00	73187.43	73233.76	73081.21	73139.88	30	0	2472
2025.09.21	01:48:00	73153.12	73171.47	73069.67	73120.27	30	0	2472
2025.09.21	01:49:00	73153.83	73169.32	73117.02	73166.71	30	0	2472
2025.09.21	01:50:00	73149.64	73159.62	73054.80	73079.38	30	0	2472
2025.09.21	01:51:00	73084.24	73173.64	73025.83	73080.45	30	0	2472
2025.09.21	01:52:00	73078.34	73136.29	73071.92	73128.77	30	0	2472
2025.09.21	01:53:00	73137.11	73353.53	73137.11	73353.53	30	0	2472
2025.09.21	01:54:00	73361.29	73472.26	73359.49	73455.30	30	0	2472
2025.09.21	01:55:00	73466.62	73483.07	73323.47	73339.77	30	0	2472
2025.09.21	01:56:00	73327.03	73354.60	73311.70	73352.28	30	0	2472
2025.09.21	01:57:00	73346.58	73367.25	73253.07	73286.63	30	0	2472
2025.09.21	01:58:00	73302.86	73372.10	73286.94	73344.21	30	0	2472
2025.09.21	01:59:00	73346.92	73398.13	73312.75	73382.46	30	0	2472
2025.09.21	02:00:00	73378.56	73497.79	73332.54	73492.48	30	0	2472
2025.09.21	02:01:00	73518.48	73556.77	73480.46	73480.46	30	0	2472
2025.09.21	02:02:00	73522.76	73561.74	73478.16	73494.71	30	0	2472
2025.09.21	02:03:00	73506.97	73518.04	73403.46	73479.96	30	0	2472
2025.09.21	02:04:00	73474.14	73533.47	73460.16	73468.88	30	0	2472
2025.09.21	02:05:00	73477.29	73490.09	73435.40	73454.08	30	0	2472
2025.09.21	02:06:00	73439.57	73439.57	73354.06	73396.87	30	0	2472
2025.09.21	02:07:00	73421.61	73498.97	73421.61	73469.61	30	0	2472
2025.09.21	02:08:00	73469.91	73473.63	73351.35	73378.49	30	0	2472
2025.09.21	02:09:00	73382.67	73386.81	73333.05	73335.43	29	0	2472
2025.09.21	02:10:00	73320.25	73386.07	73312.59	73312.59	30	0	2472
2025.09.21	02:11:00	73328.18	73354.84	73228.91	73252.34	30	0	2472
2025.09.21	02:12:00	73234.07	73314.89	73224.74	73314.89	30	0	2472
2025.09.21	02:13:00	73309.64	73325.95	73229.91	73250.81	30	0	2472
2025.09.21	02:14:00	73254.77	73324.76	73239.28	73324.76	30	0	2472
2025.09.21	02:15:00	73306.40	73337.88	73245.98	73245.98	30	0	2472
2025.09.21	02:16:00	73228.41	73315.13	73228.41	73315.13	30	0	2472
2025.09.21	02:17:00	73303.45	73332.41	73209.26	73305.27	30	0	2472
2025.09.21	02:18:00	73330.48	73356.16	73265.83	73312.73	30	0	2472
2025.09.21	02:19:00	73321.27	73422.59	73252.72	73419.57	30	0	2472
2025.09.21	02:20:00	73410.48	73446.54	73376.76	73446.54	30	0	2472
2025.09.21	02:21:00	73426.25	73459.96	73383.57	73383.57	30	0	2472
2025.09.21	02:22:00	73376.50	73522.30	73371.46	73486.70	30	0	2472
2025.09.21	02:23:00	73516.87	73558.48	73510.78	73547.49	30	0	2472
2025.09.21	02:24:00	73536.58	73567.31	73494.01	73535.86	30	0	2472
2025.09.21	02:25:00	73539.46	73662.40	73539.46	73654.30	30	0	2472
2025.09.21	02:26:00	73654.71	73654.71	73560.81	73570.91	30	0	2472
2025.09.21	02:27:00	73568.55	73593.49	73440.05	73455.25	30	0	2472
2025.09.21	02:28:00	73441.36	73482.40	73413.94	73482.40	30	0	2472
2025.09.21	02:29:00	73462.26	73462.26	73391.29	73442.43	30	0	2472
2025.09.21	02:30:00	73440.67	73462.39	73343.52	73420.36	30	0	2472
2025.09.21	02:31:00	73414.05	73444.90	73351.81	73402.02	30	0	2472
2025.09.21	02:32:00	73381.56	73475.40	73363.31	73432.50	30	0	2472
2025.09.21	02:33:00	73434.80	73434.80	73258.09	73284.75	30	0	2472
2025.09.21	02:34:00	73281.01	73281.01	73106.51	73106.51	30	0	2472
2025.09.21	02:35:00	73115.57	73198.72	73070.04	73070.04	30	0	2472
2025.09.21	02:36:00	73052.39	73239.17	73010.88	73239.17	29	0	2472
2025.09.21	02:37:00	73250.23	73271.26	73230.05	73262.64	30	0	2472
2025.09.21	02:38:00	73273.90	73311.82	73215.60	73243.44	30	0	2472
2025.09.21	02:39:00	73242.51	73250.26	73137.20	73149.85	30	0	2472
2025.09.21	02:40:00	73123.68	73138.46	73070.43	73104.33	30	0	2472
2025.09.21	02:41:00	73117.10	73148.65	73063.65	73117.80	30	0	2472
2025.09.21	02:42:00	73107.77	73123.35	73049.01	73093.38	30	0	2472
2025.09.21	02:43:00	73083.96	73083.96	72984.66	72984.66	30	0	2472
2025.09.21	02:44:00	73005.49	73039.96	72974.44	72988.88	30	0	2472
2025.09.21	02:45:00	72990.77	73052.10	72938.11	73052.10	30	0	2472
2025.09.21	02:46:00	73078.02	73208.60	73078.02	73137.39	30	0	2472
2025.09.21	02:47:00	73138.58	73165.61	73110.33	73162.36	30	0	2472
2025.09.21	02:48:00	73156.45	73193.30	73119.49	73193.30	30	0	2472
2025.09.21	02:49:00	73191.02	73222.12	73089.11	73117.68	30	0	2472
2025.09.21	02:50:00	73143.58	73148.13	73092.99	73094.60	30	0	2472
2025.09.21	02:51:00	73089.97	73177.91	73069.34	73114.41	30	0	2472
2025.09.21	02:52:00	73110.28	73120.19	73012.84	73120.19	30	0	2472
2025.09.21	02:53:00	73148.24	73251.70	73134.67	73249.24	30	0	2472
2025.09.21	02:54:00	73272.66	73390.52	73260.04	73324.81	30	0	2472
2025.09.21	02:55:00	73321.41	73355.83	73306.70	73315.15	30	0	2472
2025.09.21	02:56:00	73306.11	73345.00	73260.91	73275.24	30	0	2472
2025.09.21	02:57:00	73267.72	73333.31	73262.77	73292.66	30	0	2472
2025.09.21	02:58:00	73289.31	73289.31	73199.65	73199.65	30	0	2472
2025.09.21	02:59:00	73196.19	73216.77	73134.17	73196.50	30	0	2472
2025.09.21	03:00:00	73187.97	73187.97	73060.84	73060.84	30	0	2472
2025.09.21	03:01:00	73053.69	73119.77	73053.69	73119.12	30	0	2472
2025.09.21	03:02:00	73119.18	73170.67	73038.88	73083.25	30	0	2472
2025.09.21	03:03:00	73078.93	73266.84	73078.93	73265.50	30	0	2472
2025.09.21	03:04:00	73257.11	73276.80	73192.33	73211.98	30	0	2472
2025.09.21	03:05:00	73226.51	73230.27	73159.48	73226.29	30	0	2472
2025.09.21	03:06:00	73238.62	73238.62	73145.55	73145.55	30	0	2472
2025.09.21	03:07:00	73127.14	73180.43	73106.68	73172.79	30	0	2472
